	t-SNE Component 1	t-SNE Component 2	Label
889	15.254699	12.939443	Small
890	36.50544	5.999645	Small
891	22.159393	8.032882	Small
892	15.228465	8.8293915	Small
893	9.219722	13.091173	Small
894	9.885738	10.841107	Small
895	19.905882	8.728093	Small
896	13.949544	10.014589	Small
897	16.10113	11.14699	Small
898	18.01165	5.6696744	Small
899	31.16289	5.919611	Small
900	9.838097	5.78606	Small
901	16.874735	3.8008919	Small
902	27.036966	8.092278	Small
903	14.338283	4.0666	Small
904	17.420172	10.774353	Small
905	30.398745	4.400439	Small
906	31.953333	4.907444	Small
907	21.774704	9.967174	Small
908	18.542036	8.272882	Small
909	25.447395	9.334179	Small
910	34.83399	3.454811	Small
911	20.478664	10.6561775	Small
912	32.77322	4.653138	Small
913	15.687573	3.041505	Small
914	24.751907	9.838517	Small
915	22.758287	8.47569	Small
916	32.48057	4.4530544	Small
917	32.23926	6.180852	Small
918	23.895336	9.437016	Small
919	14.321173	3.4284387	Small
920	27.041573	7.0779576	Small
921	36.158356	3.7737148	Small
922	2.2293134	-8.072808	Small
923	17.369509	8.949242	Small
924	16.14471	8.063164	Small
925	8.7506275	1.0666556	Small
926	25.683832	8.650659	Small
927	37.75978	4.2165246	Small
928	25.253126	9.022764	Small
929	24.925953	9.189691	Small
930	13.103706	8.911156	Small
931	8.191124	0.45435822	Small
932	24.581137	8.95318	Small
933	43.268612	5.192008	Small
934	40.258514	5.595694	Small
935	33.966064	6.6644516	Small
936	23.319588	4.5934296	Small
937	9.658852	14.286255	Small
938	34.07323	6.9322257	Small
939	25.170294	9.18188	Small
940	1.8374987	-8.730007	Small
941	2.3297403	-7.5546103	Small
942	37.09794	8.372966	Small
943	8.484805	18.633404	Small
944	9.043935	17.64648	Small
945	23.03463	10.519479	Small
946	22.736708	11.863964	Small
947	8.697572	13.395452	Small
948	8.06587	17.943975	Small
949	8.448227	18.662577	Small
950	8.352096	18.016989	Small
951	7.9559345	14.791574	Small
952	10.278764	9.667815	Small
953	8.558354	17.217907	Small
954	8.423274	14.906467	Small
955	7.7241673	18.850334	Small
956	8.379556	5.1034403	Small
957	20.22607	9.8996	Small
958	14.913156	13.797263	Small
959	43.91697	7.7722635	Small
960	8.709907	7.4151206	Small
961	22.21289	6.1455555	Small
962	12.92931	14.862146	Small
963	22.41997	11.7185	Small
964	11.250043	11.1253605	Small
965	41.904667	8.027161	Small
966	32.334427	8.97994	Small
967	7.1648417	18.63774	Small
968	11.329266	11.661276	Small
969	27.981445	4.3379226	Small
970	10.572077	10.903452	Small
971	38.43765	8.432716	Small
972	7.8501763	17.846064	Small
973	8.620945	7.9768767	Small
974	15.165625	7.573487	Small
975	44.718166	9.059557	Small
976	17.236115	12.633165	Small
977	45.055363	8.692148	Small
978	38.245575	7.3632407	Small
979	8.189552	14.652522	Small
980	32.70632	7.2706513	Small
981	8.129355	18.799522	Small
982	38.72243	8.076273	Small
983	8.944931	18.161108	Small
984	8.463884	17.282309	Small
985	4.922402	-4.099268	Small
986	9.493732	3.0715456	Small
987	16.84464	4.3677197	Small
988	17.760418	3.3257928	Small
989	35.007507	7.3980646	Small
990	34.33091	8.358559	Small
991	40.062492	8.297185	Small
992	45.20246	8.695105	Small
993	22.131865	7.0923123	Small
994	6.71456	17.901525	Small
995	7.305784	17.626173	Small
996	8.498734	18.621986	Small
997	25.223112	10.797359	Small
998	19.55686	7.075138	Small
999	15.079644	13.396124	Small
1000	9.182777	12.018112	Small
1001	7.921836	13.595269	Small
1002	11.052083	7.5771704	Small
1003	7.9195685	17.881208	Small
1004	10.292562	14.504835	Small
1005	14.063862	8.750883	Small
1006	11.032982	7.1119385	Small
1007	7.6427054	15.328326	Small
1008	17.705797	10.052147	Small
1009	20.94665	4.301924	Small
1010	26.892044	9.954836	Small
1011	11.3172035	6.2786403	Small
1012	17.090593	8.409552	Small
1013	11.273865	8.713717	Small
1014	11.5944605	6.4975705	Small
1015	13.856694	12.655613	Small
1016	9.641928	15.323212	Small
1017	8.951697	10.485177	Small
1018	7.5501847	17.745802	Small
1019	11.417352	8.817733	Small
1020	8.1940155	12.557355	Small
1021	19.374796	10.402364	Small
1022	7.231508	18.678928	Small
1023	9.036973	10.815631	Small
1024	23.155354	7.926524	Small
1025	46.351578	8.081823	Small
1026	41.50264	8.239844	Small
1027	44.87269	7.6838274	Small
1028	8.611835	5.248396	Small
1029	33.011887	7.0018234	Small
1030	43.384933	8.271244	Small
1031	34.78661	6.352044	Small
1032	37.526875	9.010281	Small
1033	18.027184	10.706754	Small
1034	9.230709	6.6129923	Small
1035	7.4658613	16.308443	Small
1036	8.177995	17.974031	Small
1037	14.01504	13.837768	Small
1038	14.143845	10.590909	Small
1039	35.771782	6.3356333	Small
1040	38.502697	8.160045	Small
1041	23.579786	8.792013	Small
1042	37.48741	7.890855	Small
1043	18.465918	11.282103	Small
1044	9.606742	15.77186	Small
1045	28.872568	9.2729645	Small
1046	31.042686	8.886113	Small
1047	7.9152203	12.727161	Small
1048	7.9737463	14.140178	Small
1049	6.024067	-0.31025645	Small
1050	22.99691	3.2108176	Small
1051	43.007156	7.5973206	Small
1052	37.530865	6.883516	Small
1053	23.36128	3.324031	Small
1054	19.1381	8.051346	Small
1055	7.7875905	15.144915	Small
1056	8.775511	15.969782	Small
1057	14.019289	8.027244	Small
1058	21.4833	8.430709	Small
1059	16.296253	12.257553	Small
1060	2.548435	-7.442859	Small
1061	7.873962	18.845633	Small
1062	23.074205	10.00829	Small
1063	20.529652	6.99853	Small
1064	20.914942	6.130579	Small
1065	19.378103	9.273644	Small
1066	26.726065	6.0218883	Small
1067	14.752214	5.820251	Small
1068	25.238813	9.089329	Small
1069	17.969154	10.1389675	Small
1070	8.606575	8.349741	Small
1071	24.449465	7.75329	Small
1072	18.155699	10.287659	Small
1073	20.75563	10.776157	Small
1074	7.0450816	-0.54620224	Small
1075	41.26985	5.2815905	Small
1076	41.777763	5.7796082	Small
1077	29.022715	7.3718605	Small
1078	28.476833	5.2967997	Small
1079	7.850691	3.5613632	Small
1080	11.464415	12.544517	Small
1081	6.838652	17.432932	Small
1082	8.502445	2.4723997	Small
1083	7.797447	17.826029	Small
1084	27.06917	8.287611	Small
1085	19.22179	9.235533	Small
1086	19.133217	9.37111	Small
1087	16.061136	8.715728	Small
1088	32.48897	7.553939	Small
1089	25.15943	4.461408	Small
1090	33.269875	6.8077626	Small
1091	8.18185	12.988984	Small
1092	26.008419	7.698949	Small
1093	14.42044	13.110419	Small
1094	23.257418	3.3681824	Small
1095	8.23901	6.0741744	Small
1096	19.704803	9.203214	Small
1097	21.643108	6.592489	Small
1098	40.58565	5.8151646	Small
1099	18.074505	7.702825	Small
1100	8.7848215	1.4219064	Small
1101	17.822668	5.0128827	Small
1102	14.663503	12.167502	Small
1103	29.57735	6.728548	Small
1104	22.4949	8.869691	Small
1105	11.449155	4.2118106	Small
1106	13.859386	9.000986	Small
1107	13.012691	9.165123	Small
1108	9.002299	1.7078499	Small
1109	16.289965	11.056636	Small
1110	14.741838	6.017181	Small
1111	12.785612	12.225472	Small
1112	13.992934	6.023432	Small
1113	37.512333	4.3559775	Small
1114	8.559298	3.6676228	Small
1115	11.99986	9.434714	Small
1116	10.199738	12.595151	Small
1117	1.4630224	-9.3605175	Small
1118	26.91186	7.976239	Small
1119	23.505476	8.465994	Small
1120	27.569845	7.3229203	Small
1121	33.352	5.792332	Small
1122	22.037224	10.94895	Small
1123	23.803179	10.516829	Small
1124	21.864668	10.4078	Small
1125	25.478971	5.9884644	Small
1126	28.216774	7.9567814	Small
1127	32.42811	5.5139704	Small
1128	12.481013	10.411777	Small
1129	15.840231	10.148144	Small
1130	14.509603	12.838411	Small
1131	16.908752	11.855379	Small
1132	22.238974	8.71226	Small
1133	13.118491	14.041717	Small
1134	16.098795	12.70893	Small
1135	13.200483	12.493469	Small
1136	17.797935	8.231368	Small
1137	11.358414	3.6298475	Small
1138	15.590223	11.268837	Small
1139	20.970648	3.8908665	Small
1140	38.956345	4.3756485	Small
1141	15.366258	10.668355	Small
1142	17.843395	11.850971	Small
1143	31.91876	5.8648486	Small
1144	26.015516	6.0852866	Small
1145	11.756801	11.781926	Small
1146	11.719324	7.498307	Small
1147	20.070093	10.864279	Small
1148	3.8072884	-6.051317	Small
1149	2.8872614	-6.2636075	Small
1150	17.740702	1.6696147	Small
1151	3.7418118	-5.5095167	Small
1152	3.0515506	-6.603494	Small
1153	41.54903	8.711221	Small
1154	6.494758	-1.7846912	Small
1155	4.305006	-6.092679	Small
1156	22.326647	2.8912046	Small
1157	35.49003	8.823196	Small
1158	33.54829	8.339312	Small
1159	15.017999	8.784018	Small
1160	24.645601	8.262482	Small
1161	17.139544	1.234236	Small
1162	17.837671	2.0723507	Small
1163	11.16824	1.294295	Small
1164	8.052582	-1.0955667	Small
1165	19.583359	1.6659807	Small
1166	11.550244	1.1484722	Small
1167	12.213402	4.685822	Small
1168	8.396987	1.690943	Small
1169	32.12553	7.801223	Small
1170	9.363688	0.93701047	Small
1171	7.497703	-1.8271714	Small
1172	13.731853	1.0275745	Small
1173	12.820407	0.45194915	Small
1174	12.230123	1.5604068	Small
1175	17.89876	1.0626853	Small
1176	17.40884	2.603169	Small
1177	17.636105	2.1177342	Small
1178	10.653605	1.8152406	Small
1179	9.485974	-0.33773875	Small
1180	12.848101	0.26333234	Small
1181	17.793194	1.2258384	Small
1182	13.819459	1.6508802	Small
1183	7.7749724	-1.9782492	Small
1184	19.435606	1.497521	Small
1185	24.419212	3.7100768	Small
1186	9.110733	-1.9959736	Small
1187	11.315876	-0.10325604	Small
1188	7.755976	-2.4297273	Small
1189	4.4088216	-2.1135778	Small
1190	2.2952948	-6.1172423	Small
1191	14.9058485	3.2562582	Small
1192	11.256655	0.9793589	Small
1193	35.313366	10.215554	Small
1194	6.6565557	-3.1088824	Small
1195	17.98414	1.5009269	Small
1196	9.3769045	14.686269	Small
1197	13.637571	9.304991	Small
1198	34.163498	7.9494343	Small
1199	36.601288	6.024757	Small
1200	11.338756	7.807363	Small
1201	27.429409	3.941554	Small
1202	16.58349	6.101811	Small
1203	9.474101	7.4740868	Small
1204	24.438456	4.145706	Small
1205	18.654348	10.849332	Small
1206	7.951232	3.201275	Small
1207	26.144508	5.681565	Small
1208	42.069427	8.10143	Small
1209	4.6596727	-4.4365063	Small
1210	37.776093	7.626169	Small
1211	24.099785	11.105737	Small
1212	8.238158	11.578599	Small
1213	8.058428	15.510732	Small
1214	6.7218366	17.935276	Small
1215	16.67054	12.877955	Small
1216	8.127935	11.16983	Small
1217	7.5202346	15.963197	Small
1218	7.8419375	-2.0958717	Small
1219	11.966308	-0.2510479	Small
1220	9.13842	-0.71797395	Small
1221	3.2289314	-7.2413673	Small
1222	3.1456435	-6.359132	Small
1223	3.1040297	-7.171011	Small
1224	16.130322	3.3966985	Small
1225	16.248215	4.574458	Small
1226	4.426037	-3.2578776	Small
1227	5.557578	-2.000619	Small
1228	28.82584	4.1664596	Small
1229	20.896967	9.266827	Small
1230	21.196482	10.025093	Small
1231	27.905615	6.4668813	Small
1232	18.28884	6.081798	Small
1233	19.21512	5.0398717	Small
1234	35.356808	7.490369	Small
1235	26.848904	5.2701793	Small
1236	5.098132	-3.636539	Small
1237	19.69575	2.6363325	Small
1238	2.620992	-7.2707353	Small
1239	3.9769237	-5.3987474	Small
1240	2.9355345	-5.9893394	Small
1241	21.289425	11.54004	Small
1242	22.898373	2.5214062	Small
1243	38.928154	8.12635	Small
1244	34.578503	6.5568237	Small
1245	37.98836	6.718106	Small
1246	15.902385	12.235919	Small
1247	38.41158	9.222926	Small
1248	21.389368	5.0719547	Small
1249	28.57702	10.109151	Small
1250	9.159793	16.439466	Small
1251	7.8162546	13.704911	Small
1252	8.920547	12.343679	Small
1253	37.243195	9.667335	Small
1254	10.66026	15.560369	Small
1255	42.294846	9.551249	Small
1256	34.027695	10.106601	Small
1257	27.37359	3.4492748	Small
1258	33.91608	10.094307	Small
1259	39.41255	10.081717	Small
1260	8.811288	14.979603	Small
1261	36.860706	7.980749	Small
1262	34.356422	8.9618	Small
1263	9.741349	-0.752589	Small
1264	31.989204	10.288444	Small
1265	36.995087	7.8742914	Small
1266	40.58121	8.515192	Small
1267	37.92495	9.378287	Small
1268	42.43785	9.478528	Small
1269	11.958255	15.032203	Small
1270	27.74835	10.523591	Small
1271	8.146566	4.144248	Small
1272	8.590244	-0.22694631	Small
1273	20.566504	5.734648	Small
1274	17.982738	11.011338	Small
1275	11.422755	15.13111	Small
1276	6.932698	18.39066	Small
1277	6.9439454	18.411386	Small
1278	7.552164	18.823507	Small
1279	6.8389506	17.43318	Small
1280	5.30654	-2.6951642	Small
1281	7.4824076	3.5110297	Small
1282	6.8722076	17.421474	Small
1283	6.801209	18.148502	Small
1284	30.299326	8.672572	Small
1285	14.240969	6.625947	Small
1286	34.428257	7.67806	Small
1287	23.625023	11.21861	Small
1288	7.6904593	16.790693	Small
1289	9.724831	14.858203	Small
1290	29.770405	9.09259	Small
1291	14.873412	13.544971	Small
1292	11.661811	12.7816	Small
1293	7.930544	17.30548	Small
1294	17.466854	13.0071745	Small
1295	21.693653	8.842854	Small
1296	33.34542	8.8087435	Small
1297	10.851217	15.222131	Small
1298	14.361357	13.964017	Small
1299	11.707953	14.430407	Small
1300	13.200481	14.781964	Small
1301	8.568396	11.241425	Small
1302	10.913761	15.796123	Small
1303	23.630728	10.606972	Small
1304	3.897812	-6.1285124	Small
1305	27.550798	4.075959	Small
1306	41.671253	6.281063	Small
1307	28.789185	4.7689037	Small
1308	20.584328	4.6204524	Small
1309	9.423183	1.6580697	Small
1310	22.867579	11.254109	Small
1311	10.90012	6.5768037	Small
1312	42.552372	8.890326	Small
1313	31.542128	9.38695	Small
1314	23.439447	11.56146	Small
1315	40.26648	9.565095	Small
1316	12.539221	9.166385	Small
1317	31.661724	8.285197	Small
1318	17.287935	4.5619025	Small
1319	43.531754	7.247429	Small
1320	21.94982	11.861849	Small
1321	18.978542	7.3379345	Small
1322	25.408537	5.161198	Small
1323	37.213383	4.835391	Small
1324	45.95422	7.4214683	Small
1325	26.188387	5.236546	Small
1326	21.226799	4.1206913	Small
1327	27.860323	5.087321	Small
1328	37.171047	6.3590946	Small
1329	22.73544	11.840277	Small
1330	12.032142	1.6547756	Small
1331	8.1437025	16.556574	Small
1332	12.217306	12.008397	Small
1333	9.956875	1.6108485	Small
1334	8.150584	1.6435612	Small
1335	24.904055	11.021482	Small
1336	11.190121	1.917851	Small
1337	45.51356	8.007032	Small
1338	41.74624	8.971558	Small
1339	12.465333	14.020179	Small
1340	13.62545	14.604576	Small
1341	6.8331265	17.435797	Small
1342	7.357508	17.654076	Small
1343	14.273297	7.9030075	Small
1344	22.504438	6.2317553	Small
1345	30.330906	6.641535	Small
1346	19.772156	7.9447494	Small
1347	25.946377	3.7540364	Small
1348	16.960457	2.4823666	Small
1349	7.584708	17.174784	Small
1350	25.889917	5.4060044	Small
1351	30.158287	6.9967966	Small
1352	23.1415	9.54342	Small
1353	41.238613	6.3081393	Small
1354	9.683146	16.045364	Small
1355	33.019295	9.30313	Small
1356	21.831333	12.072503	Small
1357	18.622492	11.438297	Small
1358	8.431966	15.611277	Small
1359	8.36025	13.880768	Small
1360	22.97552	11.63861	Small
1361	14.379406	8.678103	Small
1362	37.810524	8.059229	Small
1363	19.682154	9.291209	Small
1364	26.265474	3.9630697	Small
1365	37.345306	6.193725	Small
1366	46.70541	8.640581	Small
1367	26.600796	9.435697	Small
1368	10.366337	8.508476	Small
1369	10.619386	15.879742	Small
1370	8.4097	15.576097	Small
1371	17.674986	8.655178	Small
1372	8.524784	14.208982	Small
1373	22.830273	9.402698	Small
1374	26.631666	10.390384	Small
1375	35.59878	9.306978	Small
1376	25.744576	7.0142155	Small
1377	22.49458	3.712069	Small
1378	44.337658	8.531824	Small
1379	22.69607	4.2004094	Small
1380	8.376193	18.012865	Small
1381	32.70322	9.997288	Small
1382	17.884464	4.064661	Small
1383	4.152954	-6.22876	Small
1384	4.4711237	-2.7043734	Small
1385	27.840563	7.4271317	Small
1386	8.424428	16.647982	Small
1387	32.154625	4.8975196	Small
1388	38.30976	5.1513433	Small
1389	17.159061	7.5616183	Small
1390	39.669083	7.8169374	Small
1391	32.88279	9.123477	Small
1392	41.562237	7.7126074	Small
1393	25.011995	5.517802	Small
1394	19.946022	9.275308	Small
1395	27.745157	4.4344516	Small
1396	7.8550286	-0.7794324	Small
1397	13.370079	11.980254	Small
1398	17.379818	11.527997	Small
1399	16.736452	12.508516	Small
1400	23.600924	11.539954	Small
1401	12.953954	14.598396	Small
1402	8.485756	13.894886	Small
1403	35.9396	8.523114	Small
1404	34.855213	8.268796	Small
1405	32.05422	7.4918623	Small
1406	34.438572	6.386777	Small
1407	16.799559	2.9247215	Small
1408	8.557724	11.794475	Small
1409	23.719568	9.708891	Small
1410	24.812412	6.3423743	Small
1411	42.634224	6.5606947	Small
1412	27.000225	3.929277	Small
1413	20.562832	2.9879594	Small
1414	7.6832323	2.0609646	Small
1415	8.382931	2.2893279	Small
1416	20.967054	5.0113897	Small
1417	7.86032	15.026826	Small
1418	29.177677	8.603682	Small
1419	25.300514	3.832205	Small
1420	26.08706	8.884958	Small
1421	6.701377	0.025130525	Small
1422	6.65154	0.26657385	Small
1423	39.90102	7.717428	Small
1424	12.682612	14.866848	Small
1425	8.70668	9.939828	Small
1426	6.336846	-2.6468806	Small
1427	5.0415983	-2.79056	Small
1428	9.212114	-0.38856047	Small
1429	38.49743	5.609892	Small
1430	19.611578	10.304549	Small
1431	7.83455	3.1244867	Small
1432	11.949063	7.3378305	Small
1433	12.713859	6.156737	Small
1434	10.954069	1.1849332	Small
1435	20.687407	9.033636	Small
1436	9.9183445	-0.91663724	Small
1437	28.130503	7.845375	Small
1438	33.340424	6.6799254	Small
1439	17.957542	3.0128992	Small
1440	11.825379	0.16147861	Small
1441	18.350214	2.1492207	Small
1442	21.694363	3.19716	Small
1443	24.79533	4.436217	Small
1444	39.462456	6.5770144	Small
1445	43.82773	7.7510076	Small
1446	10.631938	-0.18837546	Small
1447	20.07558	1.3601894	Small
1448	29.314663	6.5975714	Small
1449	11.682552	0.7446054	Small
1450	34.626225	7.138506	Small
1451	37.29638	6.077078	Small
1452	23.393454	4.038097	Small
1453	13.388918	0.5402861	Small
1454	5.2913637	-1.1981235	Small
1455	12.83652	13.314801	Small
1456	12.650229	5.3716507	Small
1457	33.17949	7.069281	Small
1458	12.429857	3.8550253	Small
1459	6.4158983	-2.6193867	Small
1460	27.693817	4.626086	Small
1461	8.108564	3.4256163	Small
1462	15.371788	8.660588	Small
1463	7.678366	16.929972	Small
1464	24.637445	9.822355	Small
1465	6.317643	-2.194816	Small
1466	12.304362	10.537424	Small
1467	19.046755	8.542889	Small
1468	8.564376	9.05225	Small
1469	12.60817	13.677367	Small
1470	9.334691	14.727939	Small
