	UMAP Component 1	UMAP Component 2	Label
2319	-7.192152	10.160781	Small
2320	-3.6381092	2.8461647	Small
2321	-4.130786	3.0312712	Small
2322	5.6432905	5.1640887	Small
2323	-2.1002755	7.5006847	Small
2324	-2.0566697	6.2591233	Small
2325	-5.907172	11.093052	Small
2326	-2.6610348	4.654207	Small
2327	-8.616929	17.033407	Small
2328	-7.5315557	15.237237	Small
2329	-5.164246	-4.600274	Small
2330	-3.3624036	4.9410257	Small
2331	-7.817469	16.647469	Small
2332	-6.4859324	11.753296	Small
2333	0.35353705	5.9921083	Small
2334	-2.9171395	8.011188	Small
2335	-0.8001072	8.660437	Small
2336	-8.214973	11.811592	Small
2337	-0.64060247	1.6667937	Small
2338	7.7817016	4.5487976	Small
2339	-0.51997614	5.5262637	Small
2340	6.1199203	4.6989245	Small
2341	-4.847886	9.564018	Small
2342	-6.3849745	14.119489	Small
2343	-5.3232803	11.251891	Small
2344	-7.3909283	16.305592	Small
2345	4.4069586	5.481046	Small
2346	-4.0224223	10.516863	Small
2347	-6.8759317	14.906283	Small
2348	-6.0887566	12.139331	Small
2349	-7.562092	18.451353	Small
2350	-7.750818	18.982727	Small
2351	-5.597943	9.670081	Small
2352	-7.4001493	14.912813	Small
2353	-7.3900623	17.827755	Small
2354	-7.2326145	14.499397	Small
2355	-5.3721952	8.702427	Small
2356	-6.966779	11.547698	Small
2357	-4.2918687	3.9879918	Small
2358	-3.6495857	3.0004258	Small
2359	-4.3706493	-1.0558671	Small
2360	-5.2202034	8.605545	Small
2361	-4.8130164	5.1392193	Small
2362	-4.1543727	3.08017	Small
2363	-4.465018	-2.1471732	Small
2364	-0.76275903	1.8095938	Small
2365	-3.257818	2.7686586	Small
2366	0.9028642	3.8780148	Small
2367	-8.764798	16.739843	Small
2368	-8.12536	17.092606	Small
2369	-7.95496	13.19537	Small
2370	-7.9112573	16.60573	Small
2371	7.226906	2.853064	Small
2372	3.8405328	5.274879	Small
2373	-5.047042	10.739588	Small
2374	-9.17227	17.51548	Small
2375	4.514511	6.050743	Small
2376	-7.9702263	13.816124	Small
2377	-6.898902	9.266501	Small
2378	-7.7767687	11.429057	Small
2379	-6.9341083	9.235571	Small
2380	-2.3670852	2.2543893	Small
2381	-8.184025	15.466997	Small
2382	-8.370835	20.378431	Small
2383	-1.8220719	0.09707731	Small
2384	-1.764584	5.83012	Small
2385	-6.657425	12.668066	Small
2386	-3.7849286	5.334363	Small
2387	-5.225729	9.697627	Small
2388	-3.4226787	4.466382	Small
2389	-8.649705	15.856448	Small
2390	-4.6897445	8.59696	Small
2391	0.30714405	7.2314625	Small
2392	0.77614564	7.3416734	Small
2393	-0.38974056	4.1492963	Small
2394	-4.377407	9.7227545	Small
2395	-3.520164	4.329614	Small
2396	-3.536293	3.970369	Small
2397	-6.4073315	10.318168	Small
2398	-5.4223013	10.112803	Small
2399	-2.6423435	0.04542206	Small
2400	0.16708116	7.012803	Small
2401	-7.7655706	11.898201	Small
2402	-3.3074057	9.685087	Small
2403	-1.4610213	0.97910166	Small
2404	2.8244934	4.897858	Small
2405	-8.585735	14.9598	Small
2406	-7.7280173	13.001384	Small
2407	0.28377232	3.1458313	Small
2408	-3.1437187	7.6467395	Small
2409	-8.317631	19.96847	Small
2410	0.24403849	6.946137	Small
2411	-5.306498	-4.7773128	Small
2412	-6.8732076	12.377338	Small
2413	-5.73113	10.270378	Small
2414	-3.5213833	5.691953	Small
2415	-7.65233	18.638403	Small
2416	-4.999547	9.061657	Small
2417	-6.5497804	15.29288	Small
2418	-8.177719	19.858889	Small
2419	-8.141573	14.787104	Small
2420	7.8342004	2.2426813	Small
2421	-6.42736	14.824145	Small
2422	-4.9357696	11.438244	Small
2423	-7.8610387	14.684198	Small
2424	-7.2823815	15.883635	Small
2425	2.1575801	6.9168735	Small
2426	7.149005	2.951278	Small
2427	-7.862967	14.990901	Small
2428	-9.618278	15.384336	Small
2429	-8.880428	17.915794	Small
2430	-0.19112062	6.0845075	Small
2431	-7.425519	15.751942	Small
2432	-7.3624144	17.996151	Small
2433	-8.070912	15.068082	Small
2434	-7.9210014	14.286535	Small
2435	-9.070451	18.329918	Small
2436	-8.798396	18.94664	Small
2437	-7.305935	10.800391	Small
2438	-8.565973	17.618803	Small
2439	-9.345264	15.853562	Small
2440	-4.7662077	-3.7477279	Small
2441	-0.4645005	3.8550503	Small
2442	-3.919834	5.4180527	Small
2443	-3.477738	5.8185563	Small
2444	6.6000514	4.409939	Small
2445	-4.619223	10.563275	Small
2446	-1.3857173	1.9333329	Small
2447	-6.5950885	13.257861	Small
2448	0.18330349	4.4070315	Small
2449	-2.290864	4.70703	Small
2450	1.2560002	6.81191	Small
2451	-6.054881	14.992417	Small
2452	-5.1536856	12.062264	Small
2453	-5.829371	13.270426	Small
2454	-5.0648894	11.654459	Small
2455	-5.4550514	12.884802	Small
2456	-2.2759902	4.5733356	Small
2457	-6.020298	13.792871	Small
2458	-6.5350633	15.279411	Small
2459	-6.0437922	15.138359	Small
2460	-6.6926427	14.3269415	Small
2461	-6.3139677	14.361675	Small
2462	-6.177258	11.884279	Small
2463	-1.915261	7.738555	Small
2464	-1.2375503	4.763084	Small
2465	-5.2771606	10.252558	Small
2466	-3.9479113	5.489481	Small
2467	-2.2958136	3.5423968	Small
2468	-4.6205854	8.953237	Small
2469	-6.6665163	16.5653	Small
2470	-4.614774	11.0032425	Small
2471	-5.1366415	11.247644	Small
2472	-7.38948	18.505854	Small
2473	-4.0661664	10.401032	Small
2474	-6.8986926	17.542143	Small
2475	-6.3465843	13.978466	Small
2476	-7.0288434	17.874273	Small
2477	-2.088396	7.5501637	Small
2478	-6.780416	17.44843	Small
2479	-5.764849	12.924762	Small
2480	-2.6000996	9.4673605	Small
2481	4.717715	5.5053205	Small
2482	4.3409724	5.6096783	Small
2483	-6.834641	11.680603	Small
2484	-2.1990888	2.0476947	Small
2485	-6.463661	16.395983	Small
2486	-6.71003	16.495745	Small
2487	-6.152694	15.3881035	Small
2488	-8.235232	16.272436	Small
2489	-7.668915	16.461449	Small
2490	-6.770189	16.938446	Small
2491	-6.349506	10.7227125	Small
2492	-0.31315085	6.8085136	Small
2493	-6.9957128	15.293568	Small
2494	-6.6553993	14.386617	Small
2495	-7.9426003	15.064781	Small
2496	-7.633364	11.605291	Small
2497	-7.2304707	15.930155	Small
2498	-6.9190507	15.3834915	Small
2499	-6.6827703	15.950661	Small
2500	-2.0180323	1.4462751	Small
2501	1.7677337	6.3619666	Small
2502	-4.1214814	1.8236907	Small
2503	-7.4140797	14.396737	Small
2504	-8.274715	12.270277	Small
2505	-6.719795	14.585782	Small
2506	-2.995142	7.3821177	Small
2507	-7.406708	13.484433	Small
2508	-5.852098	9.716652	Small
2509	-3.179364	8.220886	Small
2510	-3.6952648	3.0824924	Small
2511	-5.357744	-4.9961205	Small
2512	-2.7285542	1.2441413	Small
2513	-4.3839316	8.708004	Small
2514	-5.574922	11.757705	Small
2515	-3.5783489	3.7722828	Small
2516	-3.5428743	4.9366894	Small
2517	1.8442843	5.696754	Small
2518	-6.5159893	14.365816	Small
2519	-6.6144104	14.195833	Small
2520	-2.470807	6.0943165	Small
2521	7.6094794	2.2892776	Small
2522	-6.1516356	13.715073	Small
2523	-0.25677562	6.6768856	Small
2524	-6.5722656	15.166405	Small
2525	-6.214452	11.070536	Small
2526	-5.814872	12.948416	Small
2527	-1.4707036	4.909638	Small
2528	-5.785858	12.864611	Small
2529	-0.60577506	2.0751827	Small
2530	6.4989033	3.7372444	Small
2531	-1.6049442	2.352664	Small
2532	-3.3900917	-1.3598677	Small
2533	-4.5316687	3.1166215	Small
2534	-4.181794	5.718258	Small
2535	-4.4984846	3.001408	Small
2536	-5.111188	8.6215725	Small
2537	-9.211269	17.77312	Small
2538	-2.872199	-1.3139639	Small
2539	-8.807172	15.686699	Small
2540	-3.36192	-0.45989823	Small
2541	-4.216852	2.4199114	Small
2542	-7.243127	13.872332	Small
2543	-7.691194	14.119067	Small
2544	-4.041319	0.36519757	Small
2545	-2.6043048	1.2284229	Small
2546	-4.7628703	5.7012515	Small
2547	-3.6774254	5.4470587	Small
2548	-3.514425	5.832105	Small
2549	-4.1124687	5.02007	Small
2550	-4.931393	4.9046345	Small
2551	-2.4027696	-0.10606132	Small
2552	-7.0749946	15.038001	Small
2553	-2.9720442	4.8095713	Small
2554	-0.7626043	4.6850557	Small
2555	-0.11659928	2.616358	Small
2556	-1.5354598	2.7970557	Small
2557	-6.004552	9.810288	Small
2558	-3.3716044	6.8445992	Small
2559	-2.9741569	6.2652802	Small
2560	-7.5157313	18.15829	Small
2561	-7.586162	16.240396	Small
2562	-6.0795975	12.801889	Small
2563	-4.1392183	10.27669	Small
2564	7.4063067	3.0735664	Small
2565	-1.5892392	5.110985	Small
2566	-7.1269603	13.737818	Small
2567	-2.1504967	4.0964527	Small
2568	-3.6635551	6.260567	Small
2569	-5.4188757	10.733267	Small
2570	0.62504876	5.5052423	Small
2571	-7.027436	15.024489	Small
2572	-8.103844	17.895164	Small
2573	-8.612551	16.915308	Small
2574	-8.441004	17.491106	Small
2575	-0.5353719	2.0203245	Small
2576	-4.9382315	5.693911	Small
2577	-4.752809	3.090291	Small
2578	-8.686204	15.813953	Small
2579	-1.2728486	1.0863162	Small
2580	-4.2467446	0.9503405	Small
2581	-4.1523967	-0.39571032	Small
2582	1.8180526	6.7745943	Small
2583	5.5034704	4.962182	Small
2584	-0.9493544	6.083108	Small
2585	-5.829999	9.219089	Small
2586	-1.2967825	6.691943	Small
2587	-1.8686478	5.1952863	Small
2588	-6.0693235	9.826077	Small
2589	-1.3650267	7.777886	Small
2590	-7.6154776	16.416616	Small
2591	-5.643696	12.169423	Small
2592	-4.4538283	7.8668537	Small
2593	-0.040986493	6.841046	Small
2594	-0.3259415	5.4375176	Small
2595	-0.9785884	6.942877	Small
2596	-1.9535989	7.2710595	Small
2597	-2.6400752	6.7353225	Small
2598	-2.8418002	7.8637753	Small
2599	-0.39411744	4.2139516	Small
2600	0.25017834	5.9952426	Small
2601	-1.0042535	6.2285914	Small
2602	-5.020357	11.148803	Small
2603	-2.3808317	7.6261635	Small
2604	-7.115048	14.887861	Small
2605	0.9779758	6.272216	Small
2606	-7.756723	11.636335	Small
2607	-3.740591	2.103333	Small
2608	-4.389487	8.720899	Small
2609	-7.9125566	18.577868	Small
2610	-5.534717	6.08945	Small
2611	-5.358463	7.606868	Small
2612	-5.645587	6.912163	Small
2613	-4.3715796	6.6451244	Small
2614	-8.638988	15.335207	Small
2615	-1.6372278	4.557906	Small
2616	-2.7328815	-0.69973904	Small
2617	-2.8573685	1.9539294	Small
2618	-2.6501548	-0.610166	Small
2619	0.43364066	3.2713437	Small
2620	-8.76935	19.10168	Small
2621	-4.9272976	4.555178	Small
2622	-5.3025002	8.410847	Small
2623	-5.26988	6.8858013	Small
2624	-8.236545	12.276807	Small
2625	-7.132422	9.571517	Small
2626	-4.8044	-3.5346425	Small
2627	-3.3576083	10.0283165	Small
2628	-5.524636	11.572854	Small
2629	-3.5992162	10.456967	Small
2630	-6.6819453	12.862388	Small
2631	-6.718817	13.992923	Small
2632	-2.4347134	6.731631	Small
2633	-5.68232	11.161502	Small
2634	-8.658468	16.380802	Small
2635	-4.107756	5.6969357	Small
2636	-4.1216	3.668987	Small
2637	-7.0304837	14.568808	Small
2638	-6.4593787	10.697593	Small
2639	-7.0148387	15.902668	Small
2640	-8.21253	20.419546	Small
2641	-8.270318	16.716228	Small
2642	-5.269737	6.9999905	Small
2643	-8.982344	15.543905	Small
2644	-7.442339	12.095028	Small
2645	3.3190656	4.9977756	Small
2646	-7.706306	11.192307	Small
2647	-3.0623448	9.734106	Small
2648	-8.6494055	13.274596	Small
2649	-4.7184515	8.721518	Small
2650	-3.8461354	2.825881	Small
2651	-4.777654	-3.740742	Small
2652	-9.606389	15.534902	Small
2653	-9.067795	13.661939	Small
2654	-9.465457	14.609148	Small
2655	-8.907321	14.743603	Small
2656	-0.63666403	1.6322881	Small
2657	-2.9291325	-0.9245178	Small
2658	-1.500731	0.8966307	Small
2659	3.2256682	4.9893394	Small
2660	-8.963876	14.359973	Small
2661	-5.533661	9.979436	Small
2662	-7.1775117	10.198872	Small
2663	-6.0307813	9.289115	Small
2664	-4.845289	9.365907	Small
2665	-4.8907814	-3.9845176	Small
2666	-4.2599354	-0.9191476	Small
2667	-3.3158798	7.081903	Small
2668	-0.7849631	4.4068885	Small
2669	-3.6363387	1.4948277	Small
2670	-2.991897	-0.54319066	Small
2671	0.07488716	7.942897	Small
2672	-1.8117884	0.2313182	Small
2673	-7.1084394	17.815851	Small
2674	-7.7950287	19.274931	Small
2675	7.363964	3.2728627	Small
2676	-6.685025	15.33338	Small
2677	1.81439	5.2179275	Small
2678	-8.9761715	18.606394	Small
2679	-6.986362	17.733316	Small
2680	-7.7412853	18.259996	Small
2681	-7.4226174	17.462032	Small
2682	-8.172177	16.87272	Small
2683	-8.004807	18.449059	Small
2684	-8.107295	19.33153	Small
2685	-8.816132	15.061698	Small
2686	-3.8286717	10.45321	Small
2687	-8.747583	16.601189	Small
2688	-8.76243	15.170422	Small
2689	-8.884264	15.050703	Small
2690	-9.29849	19.62412	Small
2691	-9.1188345	18.118263	Small
2692	-4.0110755	10.444344	Small
2693	-7.2575736	16.907778	Small
2694	3.4492788	4.773695	Small
2695	-3.9430168	10.489092	Small
2696	-8.188253	15.116564	Small
2697	-8.658498	14.718134	Small
2698	-8.582621	12.34926	Small
2699	-8.523792	13.291867	Small
2700	-7.442274	12.493705	Small
2701	-3.2059367	9.361328	Small
2702	-4.827475	5.5382996	Small
2703	2.5953984	4.3451047	Small
2704	-2.010494	11.994507	Small
2705	4.729312	4.870339	Small
2706	-2.0882065	6.8363423	Small
2707	-2.392821	11.484119	Small
2708	2.581081	4.6478395	Small
2709	3.41831	4.928813	Small
2710	-0.9645314	8.090694	Small
2711	-1.5481291	8.69025	Small
2712	0.97823125	5.6990376	Small
2713	-6.235435	14.193408	Small
2714	-5.850374	14.27633	Small
2715	-5.988306	10.8215685	Small
2716	-6.976094	14.586483	Small
2717	-2.2730865	8.488736	Small
2718	-7.3181176	10.49568	Small
2719	-4.898088	7.6203647	Small
2720	-2.13814	8.245073	Small
2721	-3.7732997	2.623334	Small
2722	-3.2993665	9.248537	Small
2723	-4.565105	6.9745016	Small
2724	-3.9560812	8.726726	Small
2725	-6.977873	14.707164	Small
2726	-6.967217	14.568874	Small
2727	-2.1149807	7.744082	Small
2728	-3.8150468	4.092965	Small
2729	-2.3169887	4.183243	Small
2730	-5.4195123	11.219856	Small
2731	-3.044155	9.3093815	Small
2732	0.1438821	7.4669614	Small
2733	1.2177719	5.0211496	Small
2734	-5.4214454	13.256101	Small
2735	-3.6950216	1.0593686	Small
2736	-4.768687	4.0935273	Small
2737	-6.764303	15.053959	Small
2738	-5.8747163	9.521361	Small
2739	-5.791273	10.818346	Small
2740	-7.138756	12.05454	Small
2741	-8.004327	14.537575	Small
2742	-8.28087	12.2995615	Small
2743	-6.952034	17.181103	Small
2744	-7.3174553	16.932222	Small
2745	-8.41498	13.651863	Small
2746	-8.33149	12.6099205	Small
2747	-6.9508557	17.275652	Small
2748	-2.4869773	-0.36254135	Small
2749	1.8153257	6.582651	Small
2750	-2.6419578	8.497931	Small
2751	-6.7146626	17.365738	Small
2752	-6.0712357	14.568975	Small
2753	-6.975702	17.449268	Small
2754	-8.045179	18.788023	Small
2755	-5.540765	8.421308	Small
2756	-2.2217147	3.5879216	Small
2757	-1.7043438	3.4125705	Small
2758	-5.398773	9.341279	Small
2759	-2.7804706	1.1231027	Small
2760	-6.8589406	17.81371	Small
2761	-0.13686848	3.923744	Small
2762	-3.7288096	1.4500805	Small
2763	-4.3542986	0.37645453	Small
2764	-0.132002	4.241019	Small
2765	-7.770201	16.069735	Small
2766	-8.096744	19.951216	Small
2767	-3.9596257	2.3086123	Small
2768	2.84413	5.0276804	Small
2769	-3.7583833	-0.61460537	Small
2770	-1.9207549	1.242548	Small
2771	-6.49577	14.15207	Small
2772	-1.5264217	7.6577034	Small
2773	-7.8269496	16.898943	Small
2774	3.7476325	6.2640467	Small
2775	-2.7626932	8.761593	Small
2776	-6.5315084	14.99554	Small
2777	-6.42863	16.182167	Small
2778	-6.9021835	17.159792	Small
2779	-5.779481	12.450224	Small
2780	-0.87883013	8.480783	Small
2781	-1.4039843	6.961852	Small
2782	-5.6751895	12.606131	Small
2783	-6.004072	14.5236635	Small
2784	0.5917979	7.272944	Small
2785	-6.612863	16.235071	Small
2786	-5.8982387	14.255345	Small
2787	-5.0905967	11.50843	Small
2788	0.97842944	5.206928	Small
2789	1.1039937	6.396779	Small
2790	-2.7908943	8.003694	Small
2791	-1.4217079	7.987991	Small
2792	-6.7561026	17.648855	Small
2793	-5.661287	13.093991	Small
2794	-6.6674786	17.497204	Small
2795	-5.6513605	13.902969	Small
2796	-3.6854784	0.9884358	Small
2797	7.08882	3.4969492	Small
2798	-7.050151	17.980028	Small
2799	-7.749451	19.21795	Small
2800	-4.052891	7.7517314	Small
2801	8.268376	1.7009083	Small
2802	-6.7356	17.416872	Small
2803	-7.166325	18.2329	Small
2804	-6.96817	15.020246	Small
2805	-6.388208	16.207739	Small
2806	-7.1644263	18.307524	Small
2807	-5.9852333	11.845562	Small
2808	5.07214	4.8540826	Small
2809	-1.9691905	1.103975	Small
2810	-4.3040357	1.4324198	Small
2811	-2.5450354	-0.68993413	Small
2812	-4.503768	-2.2972796	Small
2813	-9.108815	18.76961	Small
2814	-1.4993081	3.4906483	Small
2815	-8.900986	17.949453	Small
2816	-4.2372127	0.8009826	Small
2817	-0.06776798	3.1846974	Small
2818	-5.090379	5.6090393	Small
2819	-8.579179	20.894823	Small
2820	0.42445633	4.8352146	Small
2821	-4.4365406	-1.340177	Small
2822	-4.57274	-3.1620805	Small
2823	-7.983176	15.244106	Small
2824	-4.585071	-2.2742498	Small
2825	-3.1513622	0.9109305	Small
2826	-9.271843	18.570023	Small
2827	4.127011	5.0731997	Small
2828	-6.914221	15.851026	Small
2829	-6.8343406	17.535696	Small
2830	-6.7089205	17.139372	Small
2831	-7.634801	18.502134	Small
2832	-7.687784	18.212204	Small
2833	-6.9594903	10.290329	Small
2834	-6.093698	7.570327	Small
2835	-4.569881	9.4882765	Small
2836	-8.502548	14.343285	Small
2837	-5.5793524	6.4438596	Small
2838	-2.4291234	0.18505627	Small
2839	-9.36029	14.109976	Small
2840	-6.532126	7.729402	Small
2841	-4.077695	2.7143722	Small
2842	-8.702188	17.83856	Small
2843	-3.3210657	-0.745782	Small
2844	-8.704356	14.808102	Small
2845	-6.462496	8.731185	Small
2846	-8.416679	14.906331	Small
2847	-3.403615	0.13165222	Small
2848	-8.999968	15.141274	Small
2849	-8.846199	13.516227	Small
2850	-4.4833446	-2.3430448	Small
2851	-4.3258967	5.8493896	Small
2852	-4.5838275	-2.745459	Small
2853	-5.1263175	-4.64238	Small
2854	-4.228837	-0.8732762	Small
2855	-7.686621	17.18624	Small
2856	-6.759697	17.030489	Small
2857	-7.912859	17.852337	Small
2858	-5.47671	11.560442	Small
2859	-4.4408474	7.1977105	Small
2860	-8.938546	17.946981	Small
2861	3.50164	5.0714235	Small
2862	-3.9900804	0.8697083	Small
2863	-2.7999904	-0.61091137	Small
2864	-9.686179	15.795184	Small
2865	-4.2304206	1.0629781	Small
2866	-5.547177	5.758225	Small
2867	-3.49727	8.899541	Small
2868	-7.692877	11.068417	Small
2869	-3.3613725	8.996085	Small
2870	-4.1947274	-0.8576567	Small
2871	-8.680069	16.767242	Small
2872	-2.813043	3.6543996	Small
2873	-7.317542	11.686166	Small
2874	-2.410416	4.539313	Small
2875	-8.287973	16.260422	Small
2876	-7.6780386	18.004608	Small
2877	-8.963291	18.213495	Small
2878	-8.982888	18.095049	Small
2879	-8.211926	17.05857	Small
2880	-9.373602	19.748295	Small
2881	-6.4576063	14.249372	Small
2882	-8.004997	12.40984	Small
2883	-6.4689226	13.721757	Small
2884	-9.444349	19.485483	Small
2885	-7.96151	14.60902	Small
2886	-2.2536445	8.992154	Small
2887	-9.544624	19.29259	Small
2888	-9.10871	17.814745	Small
2889	2.68757	5.007765	Small
2890	-8.626805	13.762632	Small
2891	-8.763481	16.333626	Small
2892	-4.4579177	-2.1430807	Small
2893	-1.2984886	1.0220916	Small
2894	0.5529817	3.6656094	Small
2895	-0.73086554	2.3050592	Small
2896	-0.91702247	1.2236408	Small
2897	-3.32844	0.2872752	Small
2898	-4.281765	8.243505	Small
2899	-8.109175	12.147666	Small
2900	-4.2567286	1.6606662	Small
2901	-3.9651928	1.3692268	Small
2902	-7.9957857	16.173275	Small
2903	-3.406236	10.29016	Small
2904	5.3616366	5.2517977	Small
2905	-5.996998	15.030465	Small
2906	-4.929343	6.975056	Small
2907	-4.864777	8.241515	Small
2908	-6.1392293	12.487092	Small
2909	-2.260773	6.5201197	Small
2910	-6.605303	16.584816	Small
2911	-4.6247787	9.555506	Small
2912	-7.125661	18.247147	Small
2913	9.39675	0.34043556	Small
2914	-7.36	12.663083	Small
2915	-0.75093377	7.0497384	Small
2916	-7.713334	15.985053	Small
2917	0.18305749	5.403119	Small
2918	-3.278423	4.4718256	Small
2919	-2.156642	8.10453	Small
2920	-3.957906	5.8934917	Small
2921	-7.3363194	18.22823	Small
2922	-7.611084	16.557451	Small
2923	-2.6126823	4.8133254	Small
2924	-3.3185356	0.74842066	Small
2925	-1.4909062	0.73281026	Small
2926	-4.0340962	-1.4474262	Small
2927	-8.326914	14.615356	Small
2928	1.9542582	5.680408	Small
2929	-3.9000113	-1.6075732	Small
